482
0,40.132214949292305,33.5611815128285,5.477051007272003,14
331,3.475700447836873,4
40.132214949292305,33.5611815128285,5.477051007272003
41.132214949292305,33.968091855001546,4.149720991344031
42.132214949292305,34.375002197174595,2.82239097541606
43.132214949292305,34.781912539347644,1.4950609594880886
358,3.7888745928635874,4
40.132214949292305,33.5611815128285,5.477051007272003
39.132214949292305,33.08192844000719,3.8187942108695347
38.132214949292305,32.60267536718588,2.160537414467066
37.132214949292305,32.12342229436457,0.5022806180645976
83,3.897955595991116,4
40.132214949292305,33.5611815128285,5.477051007272003
39.132214949292305,33.128969596801056,4.5666352513108865
38.132214949292305,32.69675768077363,3.6562194953497693
37.132214949292305,32.26454576474619,2.745803739388653
343,4.157322159607987,5
40.132214949292305,33.5611815128285,5.477051007272003
41.132214949292305,33.92324891251819,5.368264426860161
42.132214949292305,34.28531631220788,5.25947784644832
43.132214949292305,34.647383711897575,5.150691266036479
44.132214949292305,35.00945111158727,5.041904685624638
135,4.16032504995108,5
40.132214949292305,33.5611815128285,5.477051007272003
41.132214949292305,33.91931671005688,5.104910391598688
42.132214949292305,34.27745190728527,4.732769775925372
43.132214949292305,34.63558710451365,4.360629160252056
44.132214949292305,34.99372230174203,3.9884885445787415
141,4.973521561360383,5
40.132214949292305,33.5611815128285,5.477051007272003
40.74878396141395,32.56118151282848,4.977472129387239
41.365352973535586,31.561181512828497,4.477893251502476
41.98192198565723,30.561181512828483,3.9783143736177125
42.59849099777887,29.561181512828497,3.478735495732949
53,5.527082336642731,6
40.132214949292305,33.5611815128285,5.477051007272003
41.132214949292305,33.332388636391315,4.44175852147226
42.132214949292305,33.103595759954125,3.406466035672517
43.132214949292305,32.87480288351694,2.3711735498727737
44.132214949292305,32.64601000707975,1.335881064073031
45.132214949292305,32.41721713064257,0.3005885782732882
67,5.627264882614366,7
40.132214949292305,33.561181512828625,5.477051007272003
40.12917329286494,34.561181512826806,4.819540740250235
40.12613163643758,35.561181512826806,4.162030473228468
40.12308998001021,36.561181512828625,3.5045202062067
40.12004832358284,37.561181512828625,2.8470099391849324
40.11700666715548,38.561181512828625,2.1894996721631648
40.113965010728116,39.561181512826806,1.5319894051413971
417,5.769207153465523,7
40.132214949292305,33.5611815128285,5.477051007272003
39.85345933343907,32.5611815128285,5.587921665933768
39.574703717585834,31.561181512828497,5.698792324595534
39.2959481017326,30.561181512828497,5.809662983257299
39.01719248587936,29.561181512828497,5.920533641919065
38.73843687002612,28.56118151282847,6.031404300580831
38.459681254172885,27.56118151282847,6.142274959242596
234,5.831920942676139,8
40.132214949292305,33.5611815128285,5.477051007272003
41.132214949292305,33.40659586916031,5.485767042021346
42.132214949292305,33.25201022549213,5.494483076770687
43.132214949292305,33.097424581823944,5.50319911152003
44.132214949292305,32.94283893815576,5.511915146269372
45.132214949292305,32.788253294487575,5.5206311810187145
46.132214949292305,32.63366765081939,5.529347215768056
47.132214949292305,32.479082007151206,5.538063250517399
113,7.146133644159304,8
40.959620334472135,33.59251082295519,5.477051007272003
41.959620334472135,33.63037534582132,4.84867813996963
42.959620334472135,33.668239868687444,4.220305272667257
43.959620334472135,33.706104391553566,3.591932405364885
44.959620334472135,33.743968914419696,2.9635595380625124
45.959620334472135,33.78183343728582,2.33518667076014
46.959620334472135,33.81969796015194,1.7068138034577673
47.959620334472135,33.85756248301807,1.0784409361553946
286,6.14959473595112,6
40.11441430425102,33.58035021426547,5.477051007272003
39.18578358297778,34.58035021426547,4.80710875590481
38.25715286170453,35.58035021426547,4.137166504537618
37.32852214043129,36.58035021426547,3.467224253170425
36.399891419158045,37.58035021426547,2.797282001803232
35.4712606978848,38.58035021426547,2.127339750436039
472,6.165170127100784,7
40.06933933833183,33.377322884468384,5.477051007272003
39.72736131140277,32.377322884468384,4.696383146782856
39.385383284473704,31.377322884468384,3.9157152862937084
39.04340525754464,30.377322884468384,3.135047425804561
38.70142723061558,29.377322884468384,2.3543795653154143
